,Unnamed: 0,Sample name,Sample date,Sample ID,Plot,ID,Nitrogen,Water,Block,Direction,Barcode,Notes,Barcode_key,Run,% Moisture Content (MC),Moisture as decimal,lb/bu,Weight (g) 0% MC,Weight (g) 15.5% MC,Weight (kg) 0% MC,Weight (kg) 15.5% MC,Harvest area (ac),Harvest area (ha),"Grain Yield, 0% MC bu/ac","Grain Yield, 15.5% MC bu/ac","Grain Yield, 0% MC kg/ha","Grain Yield, 15.5% MC kg/ha","Annual ET, mm",Water trt target,N trt target,lbs NH4-N / ac,lbs NO3-N / ac,Total N / ac,qPCR_DW,qPCR_FW,qPCR_DW_log,qPCR_FW_log,GWC,Stems,Leaves,Shoots,Grain 0% MC,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
25,25,215,2021-06-15,15N,15N,225.0,Optimal,Low,2,N,75.0,NxW_B library,barcode75B,B,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,10.557436565,2.378279,11.95976208,399782153.4541042,481510082.8522224,19.80643034035016,19.992437729486262,0.16973254,,,2.873,,0.0441756376999769,0.0813290140814241,0.0048410269937538,0.1320574433080278,0.002117501073998,0.070885701551777,0.0559437494648474,0.1404785310326785,0.0530423590582576,0.0698163182533811,0.0698163182533811,0.1839530402910017,0.1408323935662217,0.0065830218637229,0.0,0.0,0.4565779163101047,0.172419423342995,0.154931596682233,0.4659935794901533,0.1231014216890412,0.2285714640717328,0.1425441913452168,0.0536648451440773,0.0387459216151367,0.0768566167879764,0.0185987225158366,0.0076600840022427,0.0076600840022427,0.003644341704758,0.2943459824723859,0.098854559540033,0.0,0.0109847521187623,0.0710239871223618,0.103382809668986,0.0189962197489595
26,26,222,2021-06-15,15S,15S,225.0,Optimal,Low,2,S,82.0,NxW_B library,barcode82B,B,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,7.634012528,7.313009543,13.97106858,1828920944.0711937,2202809374.308363,21.32699198184044,21.51299937097654,0.16973254,,,2.873,,0.069870668470939,0.0938986407038507,0.0,0.1462459305566813,0.0042045049829871,0.1046607633316835,0.0704341436645207,0.2482035169063264,0.056458383894709,0.1032857042024488,0.1032857042024488,0.2215023607616893,0.2161532915519133,0.0063524041615267,0.0,0.0,0.4915102514764894,0.1971194665711945,0.1408070676772833,0.5049542207509279,0.1229632983575896,0.2560836749085651,0.2002002522639242,0.0377255504622945,0.0576276970864473,0.0843073237227813,0.0113491930625076,0.0086630558215924,0.0086630558215924,0.0025640325473935,0.286412625876292,0.1683564947199473,0.0,0.0022692453283078,0.1019239886647235,0.1208643064132422,0.0263865559061168
27,27,188,2021-06-15,28N,28N,325.0,Optimal,Low,3,N,48.0,NxW_B library,barcode48B,B,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,17.776099432000002,3.185573553,19.9857195,1146554977.9477215,1429608541.199977,20.860027611967062,21.08066649632996,0.197993755,,,2.885,,0.035181814486482,0.0611064947170067,0.0,0.1333959531942294,0.0,0.0948231819935983,0.0337166872765915,0.1841338192111928,0.0325598635030738,0.0649469430393487,0.0649469430393487,0.2813893271032024,0.2061732894875377,0.0,0.0,0.0,0.4894864017633878,0.1445794077574874,0.1044099010038744,0.5202300631437005,0.12110471294285,0.247642365880858,0.1363802267816502,0.0459732908244683,0.026796270515202,0.072961438666054,0.0121073311139189,0.0121073311139189,0.0121073311139189,0.0,0.3350368636028624,0.1808703788727348,0.0,0.0,0.0706382899600853,0.1218967742250488,0.0206508151726995
28,28,189,2021-06-15,28S,28S,325.0,Optimal,Low,3,S,49.0,NxW_B library,barcode49B,B,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,13.208742332,1.85718864,14.08997748,1217649041.4821243,1518253815.4451954,20.920187821430535,21.140826705793437,0.197993755,,,2.885,,0.0866600400041255,0.1042372506871359,0.0,0.1722442863014419,0.0,0.1359861205222074,0.0621648165748344,0.1792386695419803,0.0593275740507273,0.1045628250017091,0.1045628250017091,0.2486081539230096,0.2134677131662193,0.006430437919405,0.0,0.0,0.4600398343602585,0.1970918957848783,0.14057623851002,0.4754780335324468,0.1547477479280627,0.2417719413645529,0.1941213402064085,0.0394628271485739,0.0690491453047444,0.1008489227503836,0.0116828031725217,0.0050558214441397,0.0050558214441397,0.0,0.3119977536460726,0.1191153090694269,0.0,0.0,0.0658852607995026,0.1090004340931669,0.0219974796740573
29,29,187,2021-06-15,9S,9S,126.0,High,Low,1,S,47.0,NxW_B library,barcode47B,B,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,2.963988519,4.630991808,6.619026839,1304053368.208385,1583981008.5344646,20.988743226153577,21.1832071407052,0.176724114,,,2.323,,0.0420062294743261,0.0833165030968544,0.0,0.1224413137588945,0.0136840633465107,0.0659847539104838,0.0697168915792511,0.2042869771459778,0.0606420550714743,0.0788854690218438,0.0788854690218438,0.2206729075508833,0.1755042415363783,0.008590890613755,0.0,0.0,0.4510277108596164,0.1749963788271129,0.1310709641903313,0.4580044226714374,0.1163938964574947,0.2437244765277082,0.1484056913184723,0.0676548731469479,0.0296032213646895,0.1174644161168717,0.0386783672513734,0.0099531579076054,0.0099531579076054,0.0036334704443333,0.2808547205276865,0.1385332347177518,0.0,0.0148351000627735,0.0807365122403736,0.1106316111139045,0.0407167486447175
30,30,216,2021-06-15,9N,9N,126.0,High,Low,1,N,76.0,NxW_B library,barcode76B,B,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,0.0,0.975953488,0.0,884750211.2410724,1074670382.415491,20.60081591594774,20.79527983049936,0.176724114,,,2.323,,0.0490082930887978,0.092725815393911,0.0,0.1424958371615876,0.0124508975824397,0.0926787702663621,0.0810399502506566,0.1855703309994454,0.0603911849013195,0.0914700944588316,0.0914700944588316,0.2267373751367641,0.1871331678764208,0.0076624715037394,0.0,0.0,0.4663702757991547,0.1966869549833491,0.1488826302597069,0.4838579435084558,0.1247981435184522,0.2508571032126276,0.1654627101175979,0.0515791066143758,0.0458181490614775,0.1013856094681599,0.0334854512709846,0.0109689783784559,0.0109689783784559,0.0043192078943778,0.2987916620207991,0.1122815059661372,0.0,0.0112795512018142,0.106152717743048,0.1403269447025835,0.0382604943813108
31,31,196,2021-06-15,13N,13N,226.0,High,Low,2,N,56.0,NxW_B library,barcode56B,B,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,5.062463973,1.733541447,5.820051932,587432045.1490799,717859358.5310146,20.1912711294612,20.391784228342345,0.181689229,,,2.878,,0.0749308761986586,0.1095208699146137,0.0050134807297828,0.1765848891441571,0.005653556525037,0.1138247333869674,0.0557909425256541,0.189168796399614,0.0496247496073168,0.1208129529252576,0.1208129529252576,0.234707739116525,0.2115856917113356,0.0054460393877947,0.0,0.0,0.4443394230450474,0.1769419808014079,0.1542921250252573,0.4421675111331947,0.1207825004016217,0.243050699708435,0.1749675442422664,0.0493839953700937,0.068436227692188,0.1163350721862066,0.0155125895621425,0.0084572325419309,0.0084572325419309,0.0041660460587372,0.2875231740902343,0.1276209065363965,0.0,0.0086537039088812,0.0628734920592593,0.0968328148779432,0.0299900475305186
32,32,214,2021-06-15,13S,13S,226.0,High,Low,2,S,74.0,NxW_B library,barcode74B,B,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,3.872389018,4.0701307,6.96656623,867040881.8900661,1059549638.8621608,20.58059668690888,20.78110978579002,0.181689229,,,2.878,,0.0765524673468945,0.0995449540530818,0.0,0.1590125996231923,0.0041955968621927,0.1209730497811993,0.0480267376067255,0.2207765073579674,0.0577409010964707,0.1119500011503189,0.1119500011503189,0.2392201765480253,0.2273617287658207,0.004285881657222,0.0,0.0,0.4770903173463948,0.1849778139727884,0.1366814933320511,0.4869951689458964,0.1294636169918437,0.259662452897884,0.1905992158169902,0.0360179818053467,0.0652257689174007,0.1107667230017405,0.0167931024005238,0.0078934011445754,0.0078934011445754,0.0,0.324622907301702,0.1549251113157838,0.0,0.0055852608471654,0.0727265924130613,0.1027384435101094,0.0245186186662285
33,33,207,2021-06-15,26S,26S,326.0,High,Low,3,S,67.0,NxW_B library,barcode67B,B,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,14.968242092,1.803301907,15.79559051,591387915.7676421,720310116.7811258,20.197982731909843,20.395192394993675,0.178981522,,,2.038,,0.0564734398167063,0.0789177788018635,0.0036541987137002,0.1457648021379352,0.0029505260240909,0.0936302826360272,0.0565135515938727,0.2009365997069227,0.0556408899758193,0.0911603445182982,0.0911603445182982,0.2242627256959851,0.1907603129781856,0.0056232451421295,0.0,0.0,0.4840102913937895,0.1790420654732458,0.1342732512070537,0.5067732590540659,0.1225664897762307,0.2358841047806089,0.1673328849857945,0.040216821394693,0.043185925140331,0.1123958851399962,0.01814468127164,0.0103186604985777,0.0103186604985777,0.001457139862061,0.3296343559428414,0.1373028390562992,0.0,0.0115812049918794,0.078759777457729,0.1038909473642738,0.0241806616089858
34,34,219,2021-06-15,26N,26N,326.0,High,Low,3,N,79.0,NxW_B library,barcode79B,B,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,13.557656632,2.115752882,14.69745602,907583950.6496842,1105436692.3148398,20.626296627427674,20.823506290511503,0.178981522,,,2.038,,0.0604773771159799,0.0786856558606217,0.0049979450051738,0.1392260887396443,0.0056041136246932,0.0868909364585446,0.0745501667215834,0.2103815159264507,0.0556055793664165,0.0929040938106224,0.0929040938106224,0.2066643194189013,0.1764355680946356,0.0026831384792432,0.0,0.0,0.4579822796936668,0.1756352111974653,0.1347761210866291,0.4602000911847269,0.1133138930908485,0.2256695062894156,0.1636981924916924,0.0321084253924647,0.0443971232293802,0.1089961820910317,0.0273791442658443,0.0084369033914108,0.0084369033914108,0.0023695493756728,0.2131580345371837,0.1638793497491581,0.0,0.0126557110364946,0.0832162562879548,0.1188663885146685,0.0569772761155977
35,35,138,2021-06-30,2S,2S,111.0,Low,High,1,S,3.0,NxW_B library,barcode03B,B,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,2.4828124000000003,1.824643806,3.3315027180000003,467173818.3390719,589638831.2125757,19.96221194839405,20.195020756936277,0.207694959,,,102.29,,0.034023916527274,0.0583552641714087,0.0,0.1409980186026465,0.0029595560967789,0.0763563131735792,0.0496642484395131,0.1958914258001363,0.0553042268960626,0.0735760943110364,0.0735760943110364,0.2229082837512067,0.1883120684577625,0.0045890110028818,0.0,0.0,0.5050708695360399,0.1697372261162631,0.1073576434389913,0.5174065420338357,0.1002615724252158,0.2357331893797775,0.1440028409248699,0.0499288337736343,0.0194249043868103,0.0968949188331235,0.0216323371671935,0.0186093355411585,0.0186093355411585,0.0029720016510607,0.3746723474528317,0.1447505513824984,0.0,0.0093177133172357,0.0612275413806378,0.0878734667594205,0.0170872705354928
36,36,148,2021-06-30,2N,2N,111.0,Low,High,1,N,10.0,NxW_B library,barcode10B,B,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,3.474583055,4.230691871,6.729321436999999,562914180.7589297,710476586.2002507,20.14863774244049,20.38144655098272,0.207694959,,,102.29,,0.0377279191877277,0.0802135041399329,0.0,0.1350735545028095,0.0064755533896236,0.074359647963464,0.0479933809320741,0.2071631325073809,0.062488439948492,0.0968638305461434,0.0968638305461434,0.2032382544326443,0.1883965131684546,0.0028417712084848,0.0,0.0,0.4648540101996832,0.178438300294188,0.1283737282533932,0.4721796803641543,0.1206136556106852,0.2511386248743524,0.153265964361285,0.0464520535519624,0.0223692026791867,0.119034320609931,0.0214436700825526,0.0120065228372132,0.0120065228372132,0.0014727309312735,0.3134555099646315,0.1430361062960463,0.0,0.0130126127815015,0.0802245416008524,0.1036957753502261,0.0327031104952743
37,37,155,2021-06-30,23N,23N,211.0,Low,High,2,N,17.0,NxW_B library,barcode17B,B,15.7,0.157,56.8,4344.1,5017.5,4.3441,5.0175,0.001147842,0.000464515,146.9,169.66,9352.0,10801.6,,100.0,20.0,2.499551843,1.864024716,3.387623071,449573674.3752456,531254887.970307,19.923810301393598,20.090752479045857,0.153751458,,,75.36,,0.0663595984543596,0.0930035298578562,0.0,0.1568339950591149,0.0028958605828592,0.1055447762295079,0.0572892142339294,0.177991499229279,0.0521038747007286,0.0958131551740733,0.0958131551740733,0.2448108882817112,0.2009204929279832,0.0037063770617521,0.0,0.0,0.4784774945842078,0.1770183144674767,0.1461970063424518,0.4990108656350406,0.1285006606114208,0.2314665744625064,0.1623483711788902,0.0566289996746053,0.0566646907192162,0.1020242793642199,0.0153195545518242,0.009677171945408,0.009677171945408,0.0,0.3792541875041936,0.1083275799979915,0.0,0.0122741232138605,0.0560310000836328,0.0733157022548281,0.007693696957105
38,38,164,2021-06-30,23S,23S,211.0,Low,High,2,S,26.0,NxW_B library,barcode26B,B,15.7,0.157,56.8,4344.1,5017.5,4.3441,5.0175,0.001147842,0.000464515,146.9,169.66,9352.0,10801.6,,100.0,20.0,1.98121857,0.846860774,1.852125856,624451617.7247431,737905694.0516928,20.252384410909364,20.419326588561628,0.153751458,,,75.36,,0.0632518597929314,0.0901637783017509,0.0027963756160459,0.163714018272774,0.0033590076127874,0.1029543500746479,0.0566496808656961,0.2168442865494111,0.0608687217224457,0.1185073616136182,0.1185073616136182,0.2344737969710408,0.2001768095221885,0.0040169345965317,0.0,0.0,0.4775385324446085,0.1688050612013527,0.1295014414312194,0.4850058765017848,0.1213068521656567,0.2260457934002077,0.1764011697526562,0.0407492720457054,0.0536756356441335,0.111745991272232,0.0091625548352375,0.0045825303177821,0.0045825303177821,0.0,0.3018283949725766,0.1429276330454017,0.0,0.0063960061134976,0.0732417577479917,0.1140453208633134,0.0321224848904387
39,39,174,2021-06-30,32S,32S,311.0,Low,High,3,S,35.0,NxW_B library,barcode35B,B,13.6,0.136,58.1,3545.0,4094.5,3.545,4.0945,0.001147842,0.000464515,117.19,135.35,7631.6,8814.5,,100.0,20.0,5.747123822,1.840757277,6.611927611,865205166.3478663,986779093.9709712,20.5784772233012,20.70995675671505,0.12320278,,,72.92,,0.0675407218750071,0.0906880540638272,0.001911206965045,0.158181751288002,0.0049044210354563,0.0985378738691588,0.0606391215154625,0.2347370466065118,0.0551686404954127,0.1065847044598732,0.1065847044598732,0.2537820649855196,0.2273489655736929,0.0034560580433519,0.0,0.0,0.4865473794185442,0.1791862643446233,0.1492970643133825,0.4994902169615554,0.1176889316701716,0.2669084875126349,0.1829656256740915,0.049794736596063,0.049604038377162,0.1000007011467067,0.0134389914462642,0.0080061868194091,0.0080061868194091,0.0,0.325960278117716,0.1652692560430582,0.0,0.0040156895890858,0.0785372727538593,0.0933179055816458,0.0213563990608198
40,40,139,2021-06-30,3S,3S,115.0,Optimal,High,1,S,4.0,NxW_B library,barcode04B,B,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,2.065868625,1.551852234,2.6417673710000003,871651141.0435754,1004013963.4892938,20.58589983421428,20.727271765977097,0.131833647,,,89.05,,0.0500214157048108,0.0793324351097078,0.00176707886732,0.1592423918876083,0.002815446597819,0.0809129034470729,0.0502558798882426,0.2054995210479014,0.047198140574509,0.0728242071527984,0.0728242071527984,0.2531295854646634,0.2184871716998486,0.0067668425492714,0.0,0.0,0.491211940776273,0.1970723098703003,0.1439424334615712,0.5013620177889108,0.097627889399943,0.2625821659890279,0.1806370318266535,0.0681576332802439,0.0303864626717116,0.0600908724778122,0.0150932757716424,0.0079580257391945,0.0079580257391945,0.0,0.3224662198785596,0.1524395084403661,0.0,0.0047120074286124,0.0968002031049886,0.0986202645634334,0.0197898383574793
41,41,156,2021-06-30,3N,3N,115.0,Optimal,High,1,N,18.0,NxW_B library,barcode18B,B,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,2.582659765,1.4339825,3.040688777,592111452.4509455,682025340.4256793,20.199205439404032,20.34057737116685,0.131833647,,,89.05,,0.0560882532967964,0.0801781383838019,0.0,0.157381574681295,0.0032945029153748,0.0903471901217908,0.0527694330676118,0.2058001977431188,0.0587522958482049,0.0899684541320778,0.0899684541320778,0.2402554914702593,0.2168457123874326,0.006207221159668,0.0,0.0,0.4779675017799771,0.1859085313883166,0.1347847532175793,0.4901781359550614,0.1042156373793863,0.2675995908071313,0.1786702734668052,0.0502290462208183,0.0418976394132341,0.1037722403023397,0.0166180445597538,0.011489175368269,0.011489175368269,0.0017237548463946,0.3197540074562631,0.1474361259729066,0.0,0.0170714245269964,0.0786228433695528,0.1020456863047881,0.028554313865066
42,42,147,2021-06-30,20S,20S,215.0,Optimal,High,2,S,9.0,NxW_B library,barcode09B,B,15.0,0.15,57.7,4795.1,5538.3,4.7951,5.5383,0.001147842,0.000464515,159.62,184.36,10322.8,11922.9,,100.0,200.0,2.887156989,2.107947923,4.019151424,783109129.7622874,889162524.5365431,20.478782618141636,20.6057905940206,0.119273352,,,78.0,,0.0805909967535143,0.1041993543634769,0.0020969818232969,0.1652446060682195,0.0042199755825579,0.1261651888022908,0.0572582179760772,0.23891557648376,0.0491520042754538,0.1151492463358383,0.1151492463358383,0.254625892101913,0.2317780248304083,0.0077025096155793,0.0,0.0,0.489863298084433,0.1890883509740366,0.134954685205065,0.4978142666129996,0.1390104188135882,0.2609970612495653,0.2074552041447787,0.0441671528987097,0.0694443610521063,0.0991623930848853,0.0135715835076615,0.0065245049914861,0.0065245049914861,0.0,0.3225700879508961,0.1570412706836876,0.0,0.0,0.0905704501516959,0.0982102714436022,0.0222580307991545
43,43,152,2021-06-30,20N,20N,215.0,Optimal,High,2,N,14.0,NxW_B library,barcode14B,B,15.0,0.15,57.7,4795.1,5538.3,4.7951,5.5383,0.001147842,0.000464515,159.62,184.36,10322.8,11922.9,,100.0,200.0,1.650402519,2.5303353360000003,3.204784367,848252059.4437686,963127505.418422,20.55868838949925,20.685696365378213,0.119273352,,,78.0,,0.0498349646941076,0.0812224080128972,0.0024364449625398,0.1509191298847571,0.0038755507299704,0.0933466915733821,0.0407255804016712,0.1973130427135033,0.0584083771240982,0.0841559557615668,0.0841559557615668,0.2252515594962558,0.215058926185869,0.0045308046520235,0.0,0.0,0.4765627868129053,0.177874593013829,0.1357799020760843,0.4852609400622559,0.1103517612108678,0.251119185317168,0.1768862232703452,0.0506884491690828,0.0453031591621954,0.0985116691186428,0.0180066911844107,0.0101659703360775,0.0101659703360775,0.0,0.3274918272503802,0.1360453577637105,0.0,0.0052296863550554,0.0808678138053781,0.0958941642887932,0.0251634611708103
44,44,142,2021-06-30,6N,6N,116.0,High,High,1,N,6.0,NxW_B library,barcode06B,B,15.0,0.15,58.8,5345.4,6173.9,5.3454,6.1739,0.001147842,0.000464515,174.6,201.67,11507.5,13291.1,,100.0,245.0,2.5618742130000003,0.684504216,2.270424941,686739601.1884397,766597976.7977399,20.347465740762317,20.457473071718283,0.104172432,,,67.0,,0.0625805615449733,0.0905583906216646,0.0013187088677623,0.1615290602431117,0.0034194194770211,0.0999508150467216,0.058296438477237,0.1969088766838601,0.0522541817116995,0.106972850353768,0.106972850353768,0.2195300487909847,0.1972060257153255,0.0047306181332873,0.0,0.0,0.4448137268776478,0.1717592545359559,0.1300087025828437,0.450654196146281,0.1066260087878681,0.231276033104168,0.1751246582814734,0.0353842667048621,0.0574295259672664,0.1004389487662099,0.0104979363086965,0.0084544900720287,0.0084544900720287,0.0041713246166112,0.2908186031798031,0.1303119845951449,0.0,0.0072272054342856,0.080360806665954,0.1093862357443132,0.0266038429543447
45,45,166,2021-06-30,6S,6S,116.0,High,High,1,S,28.0,NxW_B library,barcode28B,B,15.0,0.15,58.8,5345.4,6173.9,5.3454,6.1739,0.001147842,0.000464515,174.6,201.67,11507.5,13291.1,,100.0,245.0,2.784247181,3.721475918,5.529769611,923155032.2578334,1030505272.7042592,20.64330774397227,20.75331507492824,0.104172432,,,67.0,,0.0479143071923342,0.0669079359454288,0.0,0.1492932881883148,0.0035418161922153,0.0806962009440068,0.0549420275587975,0.216756520072613,0.0586343180943127,0.0933664455651217,0.0933664455651217,0.2458300340584036,0.2061650210077664,0.005812783622819,0.0,0.0,0.4634442268795088,0.1795868276610318,0.1404770604137587,0.4819252529468781,0.1164824652086055,0.2558546484022325,0.1659188925567738,0.0557359247685753,0.0397499479821917,0.1119584803211093,0.0179525693492981,0.0093922638231271,0.0093922638231271,0.0019235517101478,0.3117211612710024,0.1530002746477986,0.0,0.0080464756443338,0.0831284597897283,0.1023418618607115,0.0270247907335887
